FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,9,0:00:01.619042,0.11198185903555652,kNN,6,Regression,13.753581661891117,0.5446211495070524
MICE,,0:13:00.073449,0.09220071375828372,kNN,6,Regression,11.461318051575931,0.5832060662107461
GAIN,,0:00:01.257630,0.41217693995983884,kNN,6,Regression,19.197707736389685,0.41791897727639193
Mean,,0:00:00.002028,0.14830050497012182,kNN,6,Regression,16.332378223495702,0.4009721610767405
Median,,0:00:00,0.1489164728428504,kNN,6,Regression,16.332378223495702,0.4452884936896744
Min,,0:00:00,0.31884923844707813,kNN,6,Regression,18.05157593123209,0.3315458146947615
Max,,0:00:00,0.821707442053371,kNN,6,Regression,20.630372492836678,0.3647789953759809
Full,,,,kNN,6,Regression,11.461318051575931,0.5731714033066149
kNN,9,0:00:01.619042,0.11198185903555652,kNN,7,Classification,12.320916905444125,0.4183381088825215
MICE,,0:13:00.073449,0.09220071375828372,kNN,7,Classification,10.02865329512894,0.4297994269340974
GAIN,,0:00:01.257630,0.41217693995983884,kNN,7,Classification,18.624641833810887,0.38108882521489973
Mean,,0:00:00.002028,0.14830050497012182,kNN,7,Classification,15.18624641833811,0.4068767908309456
Median,,0:00:00,0.1489164728428504,kNN,7,Classification,14.040114613180515,0.42120343839541546
Min,,0:00:00,0.31884923844707813,kNN,7,Classification,16.332378223495702,0.40974212034383956
Max,,0:00:00,0.821707442053371,kNN,7,Classification,20.34383954154728,0.38108882521489973
Full,,,,kNN,7,Classification,10.02865329512894,0.45272206303724927
kNN,9,0:00:01.619042,0.11198185903555652,RandomForest,51,Regression,12.893982808022923,0.5042461514076532
MICE,,0:13:00.073449,0.09220071375828372,RandomForest,51,Regression,13.180515759312321,0.5301187312830211
GAIN,,0:00:01.257630,0.41217693995983884,RandomForest,51,Regression,18.911174785100286,0.4087509064388609
Mean,,0:00:00.002028,0.14830050497012182,RandomForest,51,Regression,15.18624641833811,0.4613811687995283
Median,,0:00:00,0.1489164728428504,RandomForest,51,Regression,14.613180515759312,0.4614656374801428
Min,,0:00:00,0.31884923844707813,RandomForest,51,Regression,18.05157593123209,0.31797597523605914
Max,,0:00:00,0.821707442053371,RandomForest,51,Regression,18.911174785100286,0.2965564077965045
Full,,,,RandomForest,51,Regression,12.320916905444125,0.5353044140201451
kNN,9,0:00:01.619042,0.11198185903555652,RandomForest,41,Classification,11.461318051575931,0.36962750716332377
MICE,,0:13:00.073449,0.09220071375828372,RandomForest,41,Classification,11.174785100286533,0.37249283667621774
GAIN,,0:00:01.257630,0.41217693995983884,RandomForest,41,Classification,12.320916905444125,0.3638968481375358
Mean,,0:00:00.002028,0.14830050497012182,RandomForest,41,Classification,12.034383954154729,0.36103151862464183
Median,,0:00:00,0.1489164728428504,RandomForest,41,Classification,11.74785100286533,0.37249283667621774
Min,,0:00:00,0.31884923844707813,RandomForest,41,Classification,12.893982808022923,0.3753581661891118
Max,,0:00:00,0.821707442053371,RandomForest,41,Classification,14.040114613180515,0.3638968481375358
Full,,,,RandomForest,41,Classification,11.174785100286533,0.3868194842406877
