FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,15,0:00:01.939111,0.09152715926253006,kNN,4,Regression,23.49570200573066,0.19399185305716227
MICE,,0:10:15.895276,0.05625267794630733,kNN,4,Regression,8.595988538681949,0.4468075404618258
GAIN,,0:00:01.177593,0.37445163181894264,kNN,4,Regression,44.412607449856736,-0.4454202320263463
Mean,,0:00:00,0.13308892360912752,kNN,4,Regression,29.799426934097422,-0.0881089579736134
Median,,0:00:00,0.13442575178158173,kNN,4,Regression,27.22063037249284,0.03440119348302695
Min,,0:00:00,0.3427102093991658,kNN,4,Regression,39.541547277936964,-0.46754400254550443
Max,,0:00:00,0.7823358372700598,kNN,4,Regression,49.570200573065904,-0.4629690245774687
Full,,,,kNN,4,Regression,6.303724928366762,0.4977417869268381
kNN,15,0:00:01.939111,0.09152715926253006,kNN,9,Classification,25.501432664756447,0.28939828080229224
MICE,,0:10:15.895276,0.05625267794630733,kNN,9,Classification,10.02865329512894,0.3954154727793696
GAIN,,0:00:01.177593,0.37445163181894264,kNN,9,Classification,46.99140401146132,0.1833810888252149
Mean,,0:00:00,0.13308892360912752,kNN,9,Classification,33.5243553008596,0.2521489971346705
Median,,0:00:00,0.13442575178158173,kNN,9,Classification,29.512893982808023,0.25501432664756446
Min,,0:00:00,0.3427102093991658,kNN,9,Classification,42.40687679083094,0.23209169054441262
Max,,0:00:00,0.7823358372700598,kNN,9,Classification,55.30085959885387,0.16045845272206305
Full,,,,kNN,9,Classification,6.876790830945558,0.4785100286532951
kNN,15,0:00:01.939111,0.09152715926253006,RandomForest,22,Regression,14.326647564469914,0.3320403029818467
MICE,,0:10:15.895276,0.05625267794630733,RandomForest,22,Regression,12.893982808022923,0.41298190862561457
GAIN,,0:00:01.177593,0.37445163181894264,RandomForest,22,Regression,27.22063037249284,0.16920444395438117
Mean,,0:00:00,0.13308892360912752,RandomForest,22,Regression,19.770773638968482,0.2336688726781987
Median,,0:00:00,0.13442575178158173,RandomForest,22,Regression,19.484240687679083,0.22996141499668654
Min,,0:00:00,0.3427102093991658,RandomForest,22,Regression,31.23209169054441,-0.41184471061767014
Max,,0:00:00,0.7823358372700598,RandomForest,22,Regression,34.67048710601719,-0.38875937068027255
Full,,,,RandomForest,22,Regression,10.315186246418339,0.4341993139694572
kNN,15,0:00:01.939111,0.09152715926253006,RandomForest,21,Classification,14.040114613180515,0.28939828080229224
MICE,,0:10:15.895276,0.05625267794630733,RandomForest,21,Classification,12.034383954154729,0.30945558739255014
GAIN,,0:00:01.177593,0.37445163181894264,RandomForest,21,Classification,15.472779369627506,0.2979942693409742
Mean,,0:00:00,0.13308892360912752,RandomForest,21,Classification,14.040114613180515,0.2808022922636103
Median,,0:00:00,0.13442575178158173,RandomForest,21,Classification,14.326647564469914,0.27793696275071633
Min,,0:00:00,0.3427102093991658,RandomForest,21,Classification,18.911174785100286,0.27507163323782235
Max,,0:00:00,0.7823358372700598,RandomForest,21,Classification,24.355300859598852,0.2492836676217765
Full,,,,RandomForest,21,Classification,10.315186246418339,0.32664756446991405
