FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,9,0:00:00.219418,0.05780063393979355,kNN,4,Regression,9.742120343839542,0.5575786974685516
MICE,,0:12:58.761227,0.01819839350774946,kNN,4,Regression,7.736389684813753,0.6238262918412276
GAIN,,0:00:01.289724,0.3525515328628485,kNN,4,Regression,17.478510028653297,0.273835988624231
Mean,,0:00:00,0.12391924319135282,kNN,4,Regression,12.034383954154729,0.4679502227626531
Median,,0:00:00.008045,0.12476586439683231,kNN,4,Regression,12.320916905444125,0.4415912884445905
Min,,0:00:00,0.32509866999324644,kNN,4,Regression,14.613180515759312,0.33311774246876946
Max,,0:00:00,0.8125152102457722,kNN,4,Regression,18.33810888252149,0.18563873113163176
Full,,,,kNN,4,Regression,7.4498567335243555,0.6527004580125164
kNN,9,0:00:00.219418,0.05780063393979355,kNN,13,Classification,9.169054441260744,0.4068767908309456
MICE,,0:12:58.761227,0.01819839350774946,kNN,13,Classification,6.590257879656161,0.44412607449856734
GAIN,,0:00:01.289724,0.3525515328628485,kNN,13,Classification,17.478510028653297,0.3638968481375358
Mean,,0:00:00,0.12391924319135282,kNN,13,Classification,11.174785100286533,0.3982808022922636
Median,,0:00:00.008045,0.12476586439683231,kNN,13,Classification,10.601719197707736,0.3868194842406877
Min,,0:00:00,0.32509866999324644,kNN,13,Classification,12.320916905444125,0.38968481375358166
Max,,0:00:00,0.8125152102457722,kNN,13,Classification,19.484240687679083,0.3638968481375358
Full,,,,kNN,13,Classification,6.303724928366762,0.4469914040114613
kNN,9,0:00:00.219418,0.05780063393979355,RandomForest,23,Regression,8.595988538681949,0.6124664317406417
MICE,,0:12:58.761227,0.01819839350774946,RandomForest,23,Regression,8.022922636103152,0.6181934712949125
GAIN,,0:00:01.289724,0.3525515328628485,RandomForest,23,Regression,11.74785100286533,0.524199274983814
Mean,,0:00:00,0.12391924319135282,RandomForest,23,Regression,10.315186246418339,0.5727337769863917
Median,,0:00:00.008045,0.12476586439683231,RandomForest,23,Regression,10.315186246418339,0.5738318164476099
Min,,0:00:00,0.32509866999324644,RandomForest,23,Regression,11.174785100286533,0.5474038351337369
Max,,0:00:00,0.8125152102457722,RandomForest,23,Regression,11.174785100286533,0.5364683750707085
Full,,,,RandomForest,23,Regression,8.022922636103152,0.6200639464368163
kNN,9,0:00:00.219418,0.05780063393979355,RandomForest,33,Classification,9.169054441260744,0.37249283667621774
MICE,,0:12:58.761227,0.01819839350774946,RandomForest,33,Classification,9.455587392550143,0.3753581661891118
GAIN,,0:00:01.289724,0.3525515328628485,RandomForest,33,Classification,10.601719197707736,0.3553008595988539
Mean,,0:00:00,0.12391924319135282,RandomForest,33,Classification,10.888252148997134,0.3495702005730659
Median,,0:00:00.008045,0.12476586439683231,RandomForest,33,Classification,10.315186246418339,0.3553008595988539
Min,,0:00:00,0.32509866999324644,RandomForest,33,Classification,10.888252148997134,0.3553008595988539
Max,,0:00:00,0.8125152102457722,RandomForest,33,Classification,11.461318051575931,0.36103151862464183
Full,,,,RandomForest,33,Classification,9.169054441260744,0.37249283667621774
