FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,11,0:00:00.360206,0.07829252963963479,kNN,5,Regression,16.332378223495702,0.3346688938978243
MICE,,0:12:50.644506,0.04486493749459555,kNN,5,Regression,7.163323782234957,0.5460796792853504
GAIN,,0:00:01.186400,0.2978844016636247,kNN,5,Regression,22.063037249283667,0.18917046653834402
Mean,,0:00:00,0.13092393514427797,kNN,5,Regression,18.911174785100286,0.2948959262053168
Median,,0:00:00,0.13214479920593822,kNN,5,Regression,17.478510028653297,0.3717769988012294
Min,,0:00:00,0.3740760769510473,kNN,5,Regression,20.05730659025788,0.17504734856791604
Max,,0:00:00,0.777239420391931,kNN,5,Regression,28.08022922636103,-0.1858400203982855
Full,,,,kNN,5,Regression,6.303724928366762,0.5674132229396718
kNN,11,0:00:00.360206,0.07829252963963479,kNN,13,Classification,15.472779369627506,0.4269340974212034
MICE,,0:12:50.644506,0.04486493749459555,kNN,13,Classification,8.30945558739255,0.42406876790830944
GAIN,,0:00:01.186400,0.2978844016636247,kNN,13,Classification,22.922636103151863,0.3553008595988539
Mean,,0:00:00,0.13092393514427797,kNN,13,Classification,20.34383954154728,0.38108882521489973
Median,,0:00:00,0.13214479920593822,kNN,13,Classification,19.484240687679083,0.38108882521489973
Min,,0:00:00,0.3740760769510473,kNN,13,Classification,22.922636103151863,0.3753581661891118
Max,,0:00:00,0.777239420391931,kNN,13,Classification,30.659025787965614,0.34097421203438394
Full,,,,kNN,13,Classification,6.590257879656161,0.4813753581661891
kNN,11,0:00:00.360206,0.07829252963963479,RandomForest,54,Regression,8.595988538681949,0.5673967636538946
MICE,,0:12:50.644506,0.04486493749459555,RandomForest,54,Regression,8.022922636103152,0.5845605867693107
GAIN,,0:00:01.186400,0.2978844016636247,RandomForest,54,Regression,14.326647564469914,0.44816468455113545
Mean,,0:00:00,0.13092393514427797,RandomForest,54,Regression,10.601719197707736,0.5678778989000526
Median,,0:00:00,0.13214479920593822,RandomForest,54,Regression,10.888252148997134,0.5659429510743228
Min,,0:00:00,0.3740760769510473,RandomForest,54,Regression,14.326647564469914,0.4837505563083012
Max,,0:00:00,0.777239420391931,RandomForest,54,Regression,16.045845272206304,0.3491156779769121
Full,,,,RandomForest,54,Regression,8.022922636103152,0.5896745056590762
kNN,11,0:00:00.360206,0.07829252963963479,RandomForest,40,Classification,10.02865329512894,0.3553008595988539
MICE,,0:12:50.644506,0.04486493749459555,RandomForest,40,Classification,8.882521489971346,0.3667621776504298
GAIN,,0:00:01.186400,0.2978844016636247,RandomForest,40,Classification,9.455587392550143,0.3467048710601719
Mean,,0:00:00,0.13092393514427797,RandomForest,40,Classification,10.02865329512894,0.3495702005730659
Median,,0:00:00,0.13214479920593822,RandomForest,40,Classification,10.02865329512894,0.3553008595988539
Min,,0:00:00,0.3740760769510473,RandomForest,40,Classification,10.888252148997134,0.3667621776504298
Max,,0:00:00,0.777239420391931,RandomForest,40,Classification,12.034383954154729,0.3438395415472779
Full,,,,RandomForest,40,Classification,8.595988538681949,0.3638968481375358
