FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0 days 00:00:00.998040,0.10089813088799318,kNN,9,Regression,12.034383954154729,0.45088956416925974
MICE,,0 days 00:10:29.374288,0.04359078146990208,kNN,9,Regression,8.30945558739255,0.48972739228067985
GAIN,,0 days 00:04:47.013410,0.06463781956252827,kNN,9,Regression,10.315186246418339,0.4829484053766765
Mean,,0 days 00:00:00.000302,0.1388173586173259,kNN,9,Regression,12.607449856733524,0.4274450295929355
Median,,0 days 00:00:00.001664,0.14553517059058185,kNN,9,Regression,12.034383954154729,0.4356120132847646
Min,,0 days 00:00:00.000148,0.335503273786389,kNN,9,Regression,13.180515759312321,0.3655760578127869
Max,,0 days 00:00:00.000117,0.7774317029883806,kNN,9,Regression,18.911174785100286,0.21866955773833563
kNN,7,0 days 00:00:00.998040,0.10089813088799318,kNN,9,Classification,11.174785100286533,0.4383954154727794
MICE,,0 days 00:10:29.374288,0.04359078146990208,kNN,9,Classification,8.595988538681949,0.4297994269340974
GAIN,,0 days 00:04:47.013410,0.06463781956252827,kNN,9,Classification,9.455587392550143,0.42120343839541546
Mean,,0 days 00:00:00.000302,0.1388173586173259,kNN,9,Classification,11.74785100286533,0.4154727793696275
Median,,0 days 00:00:00.001664,0.14553517059058185,kNN,9,Classification,11.461318051575931,0.4183381088825215
Min,,0 days 00:00:00.000148,0.335503273786389,kNN,9,Classification,13.753581661891117,0.4154727793696275
Max,,0 days 00:00:00.000117,0.7774317029883806,kNN,9,Classification,18.05157593123209,0.3868194842406877
kNN,7,0 days 00:00:00.998040,0.10089813088799318,RandomForest,51,Regression,8.882521489971346,0.5405355756670722
MICE,,0 days 00:10:29.374288,0.04359078146990208,RandomForest,51,Regression,8.30945558739255,0.5373594807247295
GAIN,,0 days 00:04:47.013410,0.06463781956252827,RandomForest,51,Regression,8.022922636103152,0.5375277992550183
Mean,,0 days 00:00:00.000302,0.1388173586173259,RandomForest,51,Regression,9.169054441260744,0.5169243829662631
Median,,0 days 00:00:00.001664,0.14553517059058185,RandomForest,51,Regression,9.169054441260744,0.5172486566835094
Min,,0 days 00:00:00.000148,0.335503273786389,RandomForest,51,Regression,10.601719197707736,0.48507582135007643
Max,,0 days 00:00:00.000117,0.7774317029883806,RandomForest,51,Regression,12.893982808022923,0.40860557447507184
kNN,7,0 days 00:00:00.998040,0.10089813088799318,RandomForest,55,Classification,9.455587392550143,0.3667621776504298
MICE,,0 days 00:10:29.374288,0.04359078146990208,RandomForest,55,Classification,9.455587392550143,0.3638968481375358
GAIN,,0 days 00:04:47.013410,0.06463781956252827,RandomForest,55,Classification,9.455587392550143,0.3638968481375358
Mean,,0 days 00:00:00.000302,0.1388173586173259,RandomForest,55,Classification,10.601719197707736,0.3553008595988539
Median,,0 days 00:00:00.001664,0.14553517059058185,RandomForest,55,Classification,10.601719197707736,0.3553008595988539
Min,,0 days 00:00:00.000148,0.335503273786389,RandomForest,55,Classification,11.461318051575931,0.36103151862464183
Max,,0 days 00:00:00.000117,0.7774317029883806,RandomForest,55,Classification,11.174785100286533,0.3667621776504298
