FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,9,0:00:01.213294,0.042949850905931675,kNN,3,Regression,10.315186246418339,0.40124305066808896
MICE,,0:13:46.738779,0.018397078730869324,kNN,3,Regression,7.4498567335243555,0.4925715112276938
GAIN,,0:00:01.335860,0.3345934860253034,kNN,3,Regression,18.05157593123209,0.17972374065488217
Mean,,0:00:00,0.08455170962974941,kNN,3,Regression,12.034383954154729,0.33523086640660926
Median,,0:00:00.001000,0.0826638027928765,kNN,3,Regression,10.888252148997134,0.34507944107507826
Min,,0:00:00,0.303026918463776,kNN,3,Regression,14.040114613180515,0.20080135318206216
Max,,0:00:00,0.831442186584859,kNN,3,Regression,18.33810888252149,0.08360881929957853
Full,,,,kNN,3,Regression,7.4498567335243555,0.4939929975839821
kNN,9,0:00:01.213294,0.042949850905931675,kNN,19,Classification,9.455587392550143,0.44412607449856734
MICE,,0:13:46.738779,0.018397078730869324,kNN,19,Classification,7.163323782234957,0.4670487106017192
GAIN,,0:00:01.335860,0.3345934860253034,kNN,19,Classification,17.191977077363898,0.40114613180515757
Mean,,0:00:00,0.08455170962974941,kNN,19,Classification,11.174785100286533,0.4269340974212034
Median,,0:00:00.001000,0.0826638027928765,kNN,19,Classification,10.315186246418339,0.4297994269340974
Min,,0:00:00,0.303026918463776,kNN,19,Classification,13.46704871060172,0.41260744985673353
Max,,0:00:00,0.831442186584859,kNN,19,Classification,19.197707736389685,0.39255014326647564
Full,,,,kNN,19,Classification,6.876790830945558,0.46131805157593125
kNN,9,0:00:01.213294,0.042949850905931675,RandomForest,22,Regression,11.174785100286533,0.45948719138001337
MICE,,0:13:46.738779,0.018397078730869324,RandomForest,22,Regression,10.888252148997134,0.45993172652643566
GAIN,,0:00:01.335860,0.3345934860253034,RandomForest,22,Regression,15.759312320916905,0.33388412675730605
Mean,,0:00:00,0.08455170962974941,RandomForest,22,Regression,12.034383954154729,0.443647855566354
Median,,0:00:00.001000,0.0826638027928765,RandomForest,22,Regression,11.461318051575931,0.44963871703804403
Min,,0:00:00,0.303026918463776,RandomForest,22,Regression,13.46704871060172,0.27475658489032295
Max,,0:00:00,0.831442186584859,RandomForest,22,Regression,16.6189111747851,0.33854109731957305
Full,,,,RandomForest,22,Regression,10.888252148997134,0.4610829045205417
kNN,9,0:00:01.213294,0.042949850905931675,RandomForest,19,Classification,9.455587392550143,0.332378223495702
MICE,,0:13:46.738779,0.018397078730869324,RandomForest,19,Classification,9.169054441260744,0.332378223495702
GAIN,,0:00:01.335860,0.3345934860253034,RandomForest,19,Classification,10.315186246418339,0.332378223495702
Mean,,0:00:00,0.08455170962974941,RandomForest,19,Classification,10.315186246418339,0.33810888252148996
Median,,0:00:00.001000,0.0826638027928765,RandomForest,19,Classification,9.742120343839542,0.33810888252148996
Min,,0:00:00,0.303026918463776,RandomForest,19,Classification,9.742120343839542,0.32664756446991405
Max,,0:00:00,0.831442186584859,RandomForest,19,Classification,10.888252148997134,0.335243553008596
Full,,,,RandomForest,19,Classification,9.169054441260744,0.3467048710601719
