FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,11,0:00:01.013273,0.09932269821509855,kNN,9,Regression,11.461318051575931,0.4714625341625459
MICE,,0:11:51.235087,0.05870225169045356,kNN,9,Regression,9.169054441260744,0.5155465539911047
GAIN,,0:00:01.196354,0.3274707661303725,kNN,9,Regression,16.332378223495702,0.38632666425904016
Mean,,0:00:00,0.1489355155481618,kNN,9,Regression,14.040114613180515,0.4255642520264252
Median,,0:00:00,0.15332416196815127,kNN,9,Regression,14.326647564469914,0.43178493795863016
Min,,0:00:00,0.39789312685404293,kNN,9,Regression,15.472779369627506,0.3713931924493896
Max,,0:00:00,0.7740873476484339,kNN,9,Regression,16.9054441260745,0.3434806206897858
Full,,,,kNN,9,Regression,8.022922636103152,0.5107291512598537
kNN,11,0:00:01.013273,0.09932269821509855,kNN,9,Classification,7.4498567335243555,0.4383954154727794
MICE,,0:11:51.235087,0.05870225169045356,kNN,9,Classification,6.590257879656161,0.44412607449856734
GAIN,,0:00:01.196354,0.3274707661303725,kNN,9,Classification,13.180515759312321,0.40114613180515757
Mean,,0:00:00,0.1489355155481618,kNN,9,Classification,11.174785100286533,0.41260744985673353
Median,,0:00:00,0.15332416196815127,kNN,9,Classification,11.74785100286533,0.42120343839541546
Min,,0:00:00,0.39789312685404293,kNN,9,Classification,13.753581661891117,0.4040114613180516
Max,,0:00:00,0.7740873476484339,kNN,9,Classification,14.613180515759312,0.4040114613180516
Full,,,,kNN,9,Classification,4.871060171919771,0.4785100286532951
kNN,11,0:00:01.013273,0.09932269821509855,RandomForest,53,Regression,11.461318051575931,0.48066985073169355
MICE,,0:11:51.235087,0.05870225169045356,RandomForest,53,Regression,10.02865329512894,0.5021018070208936
GAIN,,0:00:01.196354,0.3274707661303725,RandomForest,53,Regression,13.180515759312321,0.4500064896025854
Mean,,0:00:00,0.1489355155481618,RandomForest,53,Regression,12.034383954154729,0.4402677773497654
Median,,0:00:00,0.15332416196815127,RandomForest,53,Regression,11.74785100286533,0.44264466603703867
Min,,0:00:00,0.39789312685404293,RandomForest,53,Regression,14.040114613180515,0.34097222852426534
Max,,0:00:00,0.7740873476484339,RandomForest,53,Regression,14.326647564469914,0.31284907250264427
Full,,,,RandomForest,53,Regression,9.742120343839542,0.511238728529395
kNN,11,0:00:01.013273,0.09932269821509855,RandomForest,35,Classification,9.169054441260744,0.3868194842406877
MICE,,0:11:51.235087,0.05870225169045356,RandomForest,35,Classification,8.30945558739255,0.38968481375358166
GAIN,,0:00:01.196354,0.3274707661303725,RandomForest,35,Classification,9.742120343839542,0.3753581661891118
Mean,,0:00:00,0.1489355155481618,RandomForest,35,Classification,9.742120343839542,0.38108882521489973
Median,,0:00:00,0.15332416196815127,RandomForest,35,Classification,9.742120343839542,0.3839541547277937
Min,,0:00:00,0.39789312685404293,RandomForest,35,Classification,10.888252148997134,0.3839541547277937
Max,,0:00:00,0.7740873476484339,RandomForest,35,Classification,10.02865329512894,0.36962750716332377
Full,,,,RandomForest,35,Classification,8.30945558739255,0.3954154727793696
